36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
36.0 -2.200000047683716 10.0 
